Slab_ID,Pour_Time,Ambient_Temp,Humidity,Water_Cement_Ratio,Time_Since_Pour,Strength
SLAB_1003,2025-05-31 23:50:00.519918,37.13,66.51,0.494,6564.33,192.02
SLAB_1004,2025-06-01 00:07:29.519918,38.46,43.88,0.517,6564.03,205.67
SLAB_1005,2025-06-01 01:17:51.519918,26.62,55.3,0.43,6562.86,115.31
SLAB_1006,2025-06-01 05:10:13.519918,44.03,57.85,0.44,6558.99,288.76
SLAB_1007,2025-06-01 11:58:32.519918,41.77,91.98,0.52,6552.18,247.07
SLAB_1008,2025-06-01 17:26:13.519918,41.1,55.55,0.505,6546.72,229.61
SLAB_1009,2025-06-01 18:25:51.519918,41.46,65.35,0.408,6545.73,263.75
SLAB_1010,2025-06-01 19:16:23.519918,43.65,76.92,0.415,6544.89,293.97
SLAB_1011,2025-06-01 21:46:51.519918,35.89,48.92,0.486,6542.38,173.1
SLAB_1012,2025-06-01 21:46:53.519918,29.01,66.75,0.463,6542.38,134.73
SLAB_1013,2025-06-01 21:53:15.519918,37.34,80.62,0.382,6542.27,202.64
SLAB_1014,2025-06-01 22:23:12.519918,39.86,87.68,0.412,6541.77,226.6
SLAB_1015,2025-06-01 23:02:56.519918,39.76,74.44,0.53,6541.11,217.42
SLAB_1016,2025-06-02 01:33:35.519918,35.43,76.8,0.488,6538.6,178.64
SLAB_1017,2025-06-02 02:47:34.519918,26.37,46.95,0.547,6537.37,111.25
SLAB_1018,2025-06-02 03:06:31.519918,32.42,92.02,0.503,6537.05,161.73
SLAB_1019,2025-06-02 09:26:19.519918,43.42,47.29,0.538,6530.72,269.43
SLAB_1020,2025-06-02 11:48:43.519918,36.69,82.61,0.393,6528.35,208.0
SLAB_1021,2025-06-02 13:45:51.519918,35.77,54.56,0.504,6526.39,178.87
SLAB_1022,2025-06-02 15:30:24.519918,30.38,91.35,0.354,6524.65,154.25
SLAB_1023,2025-06-02 19:16:45.519918,32.37,79.6,0.484,6520.88,164.96
SLAB_1024,2025-06-02 20:13:12.519918,42.91,81.46,0.444,6519.94,276.2
SLAB_1025,2025-06-02 21:15:59.519918,38.33,52.05,0.419,6518.89,217.13
SLAB_1026,2025-06-02 22:56:49.519918,40.75,64.37,0.522,6517.21,241.83
SLAB_1027,2025-06-03 01:28:15.519918,34.09,73.98,0.521,6514.69,161.53
SLAB_1028,2025-06-03 06:08:24.519918,37.6,82.35,0.354,6510.02,220.98
SLAB_1029,2025-06-03 06:21:18.519918,29.97,45.72,0.472,6509.8,139.04
SLAB_1030,2025-06-03 08:51:10.519918,39.11,92.93,0.424,6507.31,239.86
SLAB_1031,2025-06-03 08:54:48.519918,33.55,88.96,0.433,6507.25,167.17
SLAB_1032,2025-06-03 09:30:46.519918,33.85,54.87,0.516,6506.65,162.95
SLAB_1033,2025-06-03 11:03:46.519918,37.99,85.25,0.412,6505.1,220.18
SLAB_1034,2025-06-03 12:12:09.519918,43.73,68.51,0.539,6503.96,260.28
SLAB_1035,2025-06-03 13:41:37.519918,26.28,65.4,0.386,6502.47,118.07
SLAB_1036,2025-06-04 01:19:16.519918,41.49,57.29,0.483,6490.84,236.43
SLAB_1037,2025-06-04 02:31:33.519918,30.85,71.95,0.484,6489.63,141.6
SLAB_1038,2025-06-04 04:54:15.519918,33.88,80.14,0.4,6487.25,174.69
SLAB_1039,2025-06-04 08:46:22.519918,25.44,62.6,0.415,6483.39,110.39
SLAB_1040,2025-06-04 09:11:07.519918,31.02,74.61,0.517,6482.97,143.08
SLAB_1041,2025-06-04 11:07:50.519918,35.05,78.46,0.502,6481.03,178.54
SLAB_1042,2025-06-04 12:57:32.519918,26.12,79.11,0.416,6479.2,113.88
SLAB_1043,2025-06-04 14:44:48.519918,34.82,42.86,0.457,6477.41,167.11
SLAB_1044,2025-06-04 15:50:24.519918,43.54,87.29,0.362,6476.32,276.94
SLAB_1045,2025-06-04 19:34:11.519918,27.11,65.2,0.392,6472.59,118.17
SLAB_1046,2025-06-04 23:12:04.519918,40.29,54.43,0.447,6468.96,232.93
SLAB_1047,2025-06-05 04:58:33.519918,33.19,53.3,0.367,6463.18,171.82
SLAB_1048,2025-06-05 06:10:13.519918,38.1,66.57,0.519,6461.99,197.44
SLAB_1049,2025-06-05 08:33:39.519918,30.2,88.78,0.494,6459.6,135.72
SLAB_1050,2025-06-05 09:32:12.519918,28.19,60.81,0.539,6458.62,124.06
SLAB_1051,2025-06-05 11:28:15.519918,28.21,81.23,0.489,6456.69,123.94
SLAB_1052,2025-06-05 15:30:33.519918,26.41,45.33,0.538,6452.65,113.14
SLAB_1053,2025-06-05 17:59:22.519918,28.71,66.18,0.461,6450.17,131.95
SLAB_1054,2025-06-05 20:18:27.519918,38.28,94.54,0.47,6447.85,212.76
SLAB_1055,2025-06-05 22:54:32.519918,42.63,82.37,0.545,6445.25,251.06
SLAB_1056,2025-06-05 23:57:52.519918,41.28,51.58,0.478,6444.19,239.28
SLAB_1057,2025-06-06 00:11:47.519918,38.7,67.58,0.356,6443.96,215.45
SLAB_1058,2025-06-06 03:56:57.519918,27.21,52.85,0.495,6440.21,111.51
SLAB_1059,2025-06-06 05:48:48.519918,30.78,62.53,0.531,6438.35,134.88
SLAB_1060,2025-06-06 06:51:47.519918,31.2,82.9,0.509,6437.3,150.93
SLAB_1061,2025-06-06 09:13:54.519918,30.0,82.42,0.467,6434.93,140.51
SLAB_1062,2025-06-06 10:04:28.519918,35.3,52.55,0.484,6434.08,168.51
SLAB_1063,2025-06-06 10:45:13.519918,35.71,90.72,0.548,6433.41,186.88
SLAB_1064,2025-06-06 11:45:13.519918,32.14,72.59,0.368,6432.41,160.27
SLAB_1065,2025-06-06 12:49:22.519918,32.08,60.9,0.483,6431.34,151.86
SLAB_1066,2025-06-06 13:39:12.519918,41.57,67.61,0.407,6430.51,246.38
SLAB_1067,2025-06-06 14:18:04.519918,40.79,73.28,0.478,6429.86,239.85
SLAB_1068,2025-06-06 20:33:31.519918,31.16,70.79,0.472,6423.6,153.95
SLAB_1069,2025-06-06 20:47:35.519918,43.28,66.75,0.381,6423.37,266.21
SLAB_1070,2025-06-06 21:46:10.519918,44.06,67.77,0.391,6422.39,281.52
SLAB_1071,2025-06-06 22:16:45.519918,31.53,49.7,0.474,6421.88,142.49
SLAB_1072,2025-06-06 23:35:00.519918,32.09,84.7,0.376,6420.58,158.61
SLAB_1073,2025-06-06 23:58:01.519918,35.11,69.8,0.403,6420.19,182.59
SLAB_1074,2025-06-07 02:53:32.519918,43.82,47.21,0.517,6417.27,272.78
SLAB_1075,2025-06-07 03:58:04.519918,42.53,82.14,0.415,6416.19,279.97
SLAB_1076,2025-06-07 04:27:21.519918,27.05,91.28,0.448,6415.7,118.51
SLAB_1077,2025-06-07 08:38:53.519918,32.85,92.1,0.538,6411.51,160.39
SLAB_1078,2025-06-07 11:27:37.519918,36.07,60.3,0.395,6408.7,195.2
SLAB_1079,2025-06-07 12:37:17.519918,35.06,47.45,0.428,6407.54,178.5
SLAB_1080,2025-06-07 12:54:04.519918,28.88,68.51,0.471,6407.26,129.23
SLAB_1081,2025-06-07 15:50:45.519918,42.18,46.19,0.501,6404.31,237.98
SLAB_1082,2025-06-07 21:39:56.519918,38.54,91.37,0.53,6398.49,213.0
SLAB_1083,2025-06-07 22:21:14.519918,41.76,50.1,0.533,6397.8,236.19
SLAB_1084,2025-06-07 23:02:56.519918,42.18,53.9,0.505,6397.11,254.51
SLAB_1085,2025-06-08 00:19:49.519918,39.97,62.37,0.396,6395.83,240.42
SLAB_1086,2025-06-08 01:21:28.519918,33.78,61.07,0.355,6394.8,168.11
SLAB_1087,2025-06-08 01:59:31.519918,37.21,83.71,0.427,6394.17,198.0
SLAB_1088,2025-06-08 04:49:03.519918,28.21,65.1,0.378,6391.34,135.2
SLAB_1089,2025-06-08 07:00:50.519918,38.47,49.39,0.492,6389.14,207.04
SLAB_1090,2025-06-08 07:21:38.519918,28.59,54.7,0.482,6388.8,130.11
SLAB_1091,2025-06-08 09:34:23.519918,38.88,68.0,0.359,6386.59,216.73
SLAB_1092,2025-06-08 10:08:02.519918,29.59,48.11,0.517,6386.02,129.99
SLAB_1093,2025-06-08 11:36:58.519918,27.35,73.64,0.4,6384.54,124.68
SLAB_1094,2025-06-08 16:16:50.519918,28.31,71.12,0.436,6379.88,133.0
SLAB_1095,2025-06-08 20:59:09.519918,25.04,79.31,0.484,6375.17,102.39
SLAB_1096,2025-06-08 22:11:59.519918,39.37,91.57,0.436,6373.96,224.97
SLAB_1097,2025-06-08 23:05:46.519918,39.65,90.17,0.438,6373.06,231.34
SLAB_1098,2025-06-08 23:07:11.519918,35.3,92.03,0.363,6373.04,201.29
SLAB_1099,2025-06-09 04:14:06.519918,28.23,53.46,0.43,6367.92,131.23
SLAB_1100,2025-06-09 12:11:57.519918,26.67,47.24,0.503,6359.96,117.09
SLAB_1101,2025-06-09 15:43:23.519918,25.38,56.63,0.533,6356.44,108.7
SLAB_1102,2025-06-09 17:11:56.519918,28.31,89.23,0.433,6354.96,124.67
SLAB_1103,2025-06-09 20:32:30.519918,42.82,93.46,0.435,6351.62,261.43
SLAB_1104,2025-06-09 21:38:55.519918,29.83,87.26,0.491,6350.51,133.59
SLAB_1105,2025-06-09 22:24:56.519918,32.09,46.05,0.539,6349.74,143.81
SLAB_1106,2025-06-10 03:04:02.519918,27.11,92.11,0.403,6345.09,128.96
SLAB_1107,2025-06-10 06:03:26.519918,29.45,63.28,0.438,6342.1,140.4
SLAB_1108,2025-06-10 06:09:45.519918,35.38,40.51,0.509,6342.0,168.37
SLAB_1109,2025-06-10 06:28:48.519918,37.16,64.33,0.472,6341.68,200.38
SLAB_1110,2025-06-10 14:55:19.519918,29.91,42.53,0.372,6333.24,144.73
SLAB_1111,2025-06-10 19:32:19.519918,26.15,69.91,0.476,6328.62,112.11
SLAB_1112,2025-06-10 23:34:32.519918,32.82,58.62,0.387,6324.58,157.01
SLAB_1113,2025-06-11 01:31:45.519918,29.68,66.04,0.452,6322.63,135.85
SLAB_1114,2025-06-11 05:58:21.519918,29.39,73.72,0.456,6318.19,133.57
SLAB_1115,2025-06-11 06:17:41.519918,44.2,87.78,0.525,6317.86,282.51
SLAB_1116,2025-06-11 06:45:52.519918,37.33,76.4,0.442,6317.39,203.51
SLAB_1117,2025-06-11 09:29:40.519918,36.14,63.87,0.406,6314.66,183.85
SLAB_1118,2025-06-11 10:09:18.519918,33.32,85.07,0.396,6314.0,180.42
SLAB_1119,2025-06-11 13:02:47.519918,33.58,89.81,0.525,6311.11,166.96
SLAB_1120,2025-06-11 15:16:43.519918,35.82,46.59,0.384,6308.88,187.67
SLAB_1121,2025-06-11 19:02:42.519918,38.93,69.26,0.435,6305.11,230.71
SLAB_1122,2025-06-11 22:27:03.519918,39.04,55.65,0.387,6301.71,215.26
SLAB_1123,2025-06-12 00:24:16.519918,28.43,42.59,0.505,6299.75,118.06
SLAB_1124,2025-06-12 01:00:32.519918,35.0,76.77,0.445,6299.15,187.68
SLAB_1125,2025-06-12 01:11:02.519918,33.24,87.45,0.42,6298.98,165.96
SLAB_1126,2025-06-12 01:31:47.519918,42.41,48.96,0.422,6298.63,264.89
SLAB_1127,2025-06-12 06:20:06.519918,37.63,84.68,0.52,6293.82,198.55
SLAB_1128,2025-06-12 08:18:58.519918,35.65,86.94,0.461,6291.84,180.15
SLAB_1129,2025-06-12 08:51:36.519918,27.31,90.29,0.494,6291.3,121.63
SLAB_1130,2025-06-12 09:32:34.519918,37.11,54.59,0.529,6290.62,185.2
SLAB_1131,2025-06-12 12:17:43.519918,27.34,89.72,0.53,6287.86,122.87
SLAB_1132,2025-06-12 14:42:37.519918,31.74,57.64,0.416,6285.45,154.88
SLAB_1133,2025-06-12 15:23:44.519918,27.86,70.38,0.54,6284.76,125.16
SLAB_1134,2025-06-12 16:11:54.519918,38.84,42.78,0.355,6283.96,226.73
SLAB_1135,2025-06-12 20:47:16.519918,29.13,42.41,0.425,6279.37,126.31
SLAB_1136,2025-06-12 22:03:37.519918,32.84,79.62,0.529,6278.1,162.78
SLAB_1137,2025-06-12 22:47:44.519918,42.91,64.45,0.405,6277.36,273.74
SLAB_1138,2025-06-13 05:16:32.519918,29.09,54.1,0.405,6270.88,135.27
SLAB_1139,2025-06-13 05:37:01.519918,35.16,50.47,0.411,6270.54,186.83
SLAB_1140,2025-06-13 09:42:18.519918,33.39,76.85,0.472,6266.45,167.06
SLAB_1141,2025-06-13 09:45:45.519918,25.36,40.02,0.438,6266.4,105.59
SLAB_1142,2025-06-13 11:24:45.519918,40.86,84.32,0.495,6264.75,243.87
SLAB_1143,2025-06-13 11:29:44.519918,26.38,44.36,0.529,6264.66,106.18
SLAB_1144,2025-06-13 13:08:30.519918,34.49,50.53,0.485,6263.02,164.21
SLAB_1145,2025-06-13 15:25:26.519918,36.21,61.24,0.391,6260.74,196.81
SLAB_1146,2025-06-13 15:46:16.519918,37.57,66.67,0.537,6260.39,192.16
SLAB_1147,2025-06-13 17:26:56.519918,38.77,59.52,0.403,6258.71,210.31
SLAB_1148,2025-06-13 20:13:45.519918,30.07,57.64,0.38,6255.93,134.9
SLAB_1149,2025-06-13 21:24:05.519918,25.2,93.02,0.368,6254.76,115.66
SLAB_1150,2025-06-14 02:03:08.519918,39.47,75.29,0.463,6250.11,222.47
SLAB_1151,2025-06-14 06:49:20.519918,35.71,41.29,0.373,6245.34,191.65
SLAB_1152,2025-06-14 07:59:46.519918,41.72,63.66,0.378,6244.16,254.2
SLAB_1153,2025-06-14 11:03:18.519918,41.43,88.13,0.41,6241.1,256.77
SLAB_1154,2025-06-14 13:58:44.519918,41.87,56.58,0.406,6238.18,251.9
SLAB_1155,2025-06-14 15:45:38.519918,34.7,45.2,0.471,6236.4,174.01
SLAB_1156,2025-06-14 17:26:56.519918,31.67,81.71,0.513,6234.71,147.96
SLAB_1157,2025-06-14 22:27:48.519918,40.83,73.33,0.502,6229.7,247.8
SLAB_1158,2025-06-14 22:36:21.519918,34.03,71.37,0.402,6229.55,182.88
SLAB_1159,2025-06-15 04:59:14.519918,28.67,42.95,0.399,6223.17,133.3
SLAB_1160,2025-06-15 06:24:14.519918,42.1,47.73,0.543,6221.76,251.03
SLAB_1161,2025-06-15 12:59:40.519918,42.65,74.24,0.352,6215.16,273.84
SLAB_1162,2025-06-15 13:38:58.519918,34.33,51.43,0.526,6214.51,166.22
SLAB_1163,2025-06-15 14:34:53.519918,26.51,67.72,0.39,6213.58,121.34
SLAB_1164,2025-06-15 15:04:56.519918,32.76,69.97,0.539,6213.08,158.15
SLAB_1165,2025-06-15 18:07:27.519918,41.07,55.59,0.418,6210.03,252.65
SLAB_1166,2025-06-15 18:15:23.519918,43.04,92.16,0.438,6209.9,281.93
SLAB_1167,2025-06-15 19:25:08.519918,29.07,86.34,0.491,6208.74,139.47
SLAB_1168,2025-06-15 19:44:19.519918,26.34,79.73,0.468,6208.42,113.47
SLAB_1169,2025-06-15 21:34:32.519918,42.55,44.29,0.414,6206.58,267.07
SLAB_1170,2025-06-16 00:45:11.519918,32.79,45.84,0.461,6203.41,159.3
SLAB_1171,2025-06-16 05:55:07.519918,35.84,67.1,0.496,6198.24,187.59
SLAB_1172,2025-06-16 06:16:56.519918,44.36,48.84,0.358,6197.88,284.76
SLAB_1173,2025-06-16 12:42:18.519918,26.33,93.8,0.352,6191.45,125.99
SLAB_1174,2025-06-16 14:34:49.519918,37.97,48.72,0.442,6189.58,213.4
SLAB_1175,2025-06-16 18:44:43.519918,26.48,66.81,0.376,6185.41,115.46
SLAB_1176,2025-06-16 19:53:56.519918,32.51,60.03,0.483,6184.26,156.96
SLAB_1177,2025-06-16 19:59:17.519918,41.08,75.17,0.393,6184.17,248.33
SLAB_1178,2025-06-17 00:17:45.519918,33.67,47.1,0.437,6179.86,173.36
SLAB_1179,2025-06-17 03:53:26.519918,44.94,63.67,0.39,6176.27,298.43
SLAB_1180,2025-06-17 05:03:40.519918,36.18,55.11,0.46,6175.1,182.52
SLAB_1181,2025-06-17 05:12:19.519918,31.42,88.83,0.373,6174.95,156.18
SLAB_1182,2025-06-17 05:44:24.519918,29.4,42.23,0.355,6174.42,138.31
SLAB_1183,2025-06-17 06:45:40.519918,32.01,90.26,0.36,6173.4,157.08
SLAB_1184,2025-06-17 08:25:48.519918,32.45,85.81,0.541,6171.73,156.82
SLAB_1185,2025-06-17 09:36:16.519918,26.37,56.37,0.378,6170.55,121.72
SLAB_1186,2025-06-17 12:19:27.519918,32.39,83.41,0.492,6167.83,162.97
SLAB_1187,2025-06-17 14:15:42.519918,34.28,41.72,0.364,6165.9,167.07
SLAB_1188,2025-06-17 14:50:26.519918,39.45,93.18,0.372,6165.32,250.16
SLAB_1189,2025-06-17 18:09:03.519918,38.13,68.96,0.452,6162.01,214.86
SLAB_1190,2025-06-17 18:21:38.519918,39.18,56.68,0.443,6161.8,212.23
SLAB_1191,2025-06-18 02:57:03.519918,25.17,59.94,0.54,6153.21,97.79
SLAB_1192,2025-06-18 03:58:54.519918,29.35,43.65,0.539,6152.18,122.13
SLAB_1193,2025-06-18 07:28:17.519918,38.23,94.41,0.506,6148.69,220.02
SLAB_1194,2025-06-18 08:50:06.519918,34.68,42.16,0.47,6147.32,162.53
SLAB_1195,2025-06-18 12:00:35.519918,25.11,76.02,0.441,6144.15,105.65
SLAB_1196,2025-06-18 14:42:59.519918,41.09,64.35,0.421,6141.44,251.75
SLAB_1197,2025-06-18 14:54:36.519918,40.46,92.19,0.539,6141.25,235.71
SLAB_1198,2025-06-18 20:35:05.519918,35.97,53.53,0.471,6135.57,189.7
SLAB_1199,2025-06-18 21:30:16.519918,26.33,69.26,0.466,6134.65,116.75
SLAB_1200,2025-06-18 21:31:49.519918,40.33,66.53,0.396,6134.63,228.7
SLAB_1201,2025-06-18 23:02:59.519918,36.67,78.66,0.359,6133.11,213.55
SLAB_1202,2025-06-19 00:41:55.519918,40.64,43.74,0.539,6131.46,217.66
SLAB_1203,2025-06-19 01:43:33.519918,40.03,50.66,0.413,6130.43,231.65
SLAB_1204,2025-06-19 02:18:24.519918,41.06,51.8,0.439,6129.85,243.51
SLAB_1205,2025-06-19 08:25:08.519918,35.36,80.6,0.373,6123.74,185.32
SLAB_1206,2025-06-19 10:05:35.519918,27.81,50.4,0.517,6122.07,123.91
SLAB_1207,2025-06-19 15:19:38.519918,38.42,71.54,0.356,6116.83,222.57
SLAB_1208,2025-06-19 21:45:27.519918,37.41,51.84,0.517,6110.4,185.66
SLAB_1209,2025-06-19 23:53:55.519918,39.85,87.39,0.378,6108.26,251.44
SLAB_1210,2025-06-20 00:52:17.519918,28.4,91.82,0.527,6107.29,128.21
SLAB_1211,2025-06-20 02:22:48.519918,28.9,68.52,0.496,6105.78,131.51
SLAB_1212,2025-06-20 03:15:28.519918,42.81,59.38,0.383,6104.9,270.14
SLAB_1213,2025-06-20 11:59:33.519918,40.0,52.87,0.463,6096.17,233.48
SLAB_1214,2025-06-20 13:14:03.519918,43.16,42.74,0.413,6094.92,253.51
SLAB_1215,2025-06-20 13:49:26.519918,40.17,54.77,0.386,6094.34,230.17
SLAB_1216,2025-06-20 15:24:15.519918,36.94,75.98,0.522,6092.75,193.84
SLAB_1217,2025-06-20 16:52:18.519918,38.08,69.35,0.431,6091.29,203.05
SLAB_1218,2025-06-20 18:30:45.519918,42.78,91.92,0.43,6089.65,279.1
SLAB_1219,2025-06-20 18:55:14.519918,36.58,61.8,0.384,6089.24,196.68
SLAB_1220,2025-06-20 21:19:56.519918,37.65,78.16,0.427,6086.83,205.04
SLAB_1221,2025-06-20 21:47:57.519918,28.13,66.91,0.524,6086.36,116.1
SLAB_1222,2025-06-20 22:44:51.519918,34.48,68.19,0.423,6085.41,181.15
SLAB_1223,2025-06-21 01:48:56.519918,39.33,54.73,0.54,6082.34,219.37
SLAB_1224,2025-06-21 07:14:04.519918,30.42,65.02,0.539,6076.92,135.26
SLAB_1225,2025-06-21 11:42:45.519918,29.05,65.89,0.379,6072.45,136.73
SLAB_1226,2025-06-21 14:37:36.519918,31.28,78.87,0.385,6069.53,150.22
SLAB_1227,2025-06-21 15:17:05.519918,29.83,91.74,0.523,6068.87,139.0
SLAB_1228,2025-06-21 17:29:11.519918,29.3,58.11,0.429,6066.67,127.27
SLAB_1229,2025-06-21 19:21:13.519918,33.5,42.32,0.351,6064.81,168.53
SLAB_1230,2025-06-21 21:09:07.519918,43.16,67.3,0.405,6063.01,277.91
SLAB_1231,2025-06-21 22:44:23.519918,35.14,69.95,0.47,6061.42,187.74
SLAB_1232,2025-06-22 01:38:37.519918,28.76,49.26,0.51,6058.52,123.13
SLAB_1233,2025-06-22 01:54:22.519918,26.54,81.83,0.377,6058.25,124.31
SLAB_1234,2025-06-22 02:07:46.519918,38.92,94.17,0.372,6058.03,234.7
SLAB_1235,2025-06-22 04:16:28.519918,32.66,92.02,0.534,6055.88,165.07
SLAB_1236,2025-06-22 06:20:29.519918,41.44,50.84,0.5,6053.82,235.77
SLAB_1237,2025-06-22 07:18:33.519918,38.19,88.14,0.468,6052.85,210.36
SLAB_1238,2025-06-22 08:20:08.519918,40.92,78.75,0.504,6051.82,248.4
SLAB_1239,2025-06-22 10:00:33.519918,30.44,64.96,0.436,6050.15,136.26
SLAB_1240,2025-06-22 18:06:45.519918,38.85,69.73,0.502,6042.05,206.27
SLAB_1241,2025-06-22 20:21:24.519918,30.28,86.73,0.424,6039.8,139.46
SLAB_1242,2025-06-22 21:40:16.519918,43.78,66.41,0.399,6038.49,292.4
SLAB_1243,2025-06-22 22:11:26.519918,37.73,60.53,0.496,6037.97,191.11
SLAB_1244,2025-06-22 23:06:42.519918,31.49,67.13,0.434,6037.05,156.65
SLAB_1245,2025-06-22 23:12:57.519918,30.39,71.85,0.546,6036.94,136.44
SLAB_1246,2025-06-23 01:16:16.519918,28.82,50.4,0.42,6034.89,123.38
SLAB_1247,2025-06-23 02:18:41.519918,38.89,89.55,0.534,6033.85,214.12
SLAB_1248,2025-06-23 02:32:48.519918,29.37,77.08,0.537,6033.61,127.14
SLAB_1249,2025-06-23 03:25:31.519918,36.91,74.83,0.398,6032.73,206.32
SLAB_1250,2025-06-23 05:21:56.519918,30.29,45.47,0.51,6030.79,136.93
SLAB_1251,2025-06-23 05:55:13.519918,38.24,73.23,0.437,6030.24,213.8
SLAB_1252,2025-06-23 06:15:38.519918,41.3,46.65,0.534,6029.9,221.68
SLAB_1253,2025-06-23 08:45:43.519918,40.56,44.33,0.44,6027.4,235.82
SLAB_1254,2025-06-23 12:33:36.519918,40.22,69.0,0.499,6023.6,236.89
SLAB_1255,2025-06-23 12:56:27.519918,28.75,62.15,0.443,6023.22,132.67
SLAB_1256,2025-06-23 16:50:32.519918,26.77,72.38,0.396,6019.32,124.4
SLAB_1257,2025-06-23 19:09:45.519918,38.98,44.91,0.39,6017.0,212.82
SLAB_1258,2025-06-23 20:50:32.519918,32.37,63.7,0.435,6015.32,163.65
SLAB_1259,2025-06-23 22:19:58.519918,33.65,49.61,0.501,6013.83,158.4
SLAB_1260,2025-06-23 23:33:25.519918,25.62,94.29,0.471,6012.6,106.96
SLAB_1261,2025-06-24 04:51:21.519918,30.19,70.86,0.488,6007.3,143.57
SLAB_1262,2025-06-24 06:00:13.519918,25.67,77.81,0.406,6006.16,118.74
SLAB_1263,2025-06-24 06:45:17.519918,42.58,57.9,0.446,6005.4,263.41
SLAB_1264,2025-06-24 08:19:24.519918,29.87,45.21,0.359,6003.84,136.06
SLAB_1265,2025-06-24 08:23:54.519918,36.15,93.67,0.514,6003.76,186.27
SLAB_1266,2025-06-24 12:07:21.519918,25.78,55.74,0.548,6000.04,105.08
SLAB_1267,2025-06-24 14:10:03.519918,38.34,63.31,0.431,5997.99,221.74
SLAB_1268,2025-06-24 14:36:02.519918,31.46,75.74,0.352,5997.56,151.97
SLAB_1269,2025-06-24 17:37:13.519918,42.96,41.36,0.384,5994.54,274.63
SLAB_1270,2025-06-24 18:02:20.519918,42.76,84.56,0.481,5994.12,260.01
SLAB_1271,2025-06-24 19:46:53.519918,31.51,69.51,0.472,5992.38,153.95
SLAB_1272,2025-06-24 20:50:18.519918,43.02,55.3,0.508,5991.32,268.47
SLAB_1273,2025-06-25 02:07:50.519918,44.92,43.39,0.401,5986.03,288.74
SLAB_1274,2025-06-25 02:39:41.519918,41.51,48.94,0.503,5985.5,235.07
SLAB_1275,2025-06-25 02:42:52.519918,41.9,89.23,0.488,5985.44,262.92
SLAB_1276,2025-06-25 03:29:15.519918,29.98,77.73,0.415,5984.67,142.88
SLAB_1277,2025-06-25 04:11:38.519918,36.53,53.74,0.459,5983.96,194.25
SLAB_1278,2025-06-25 07:12:12.519918,26.35,43.61,0.379,5980.96,116.23
SLAB_1279,2025-06-25 07:58:02.519918,26.9,77.98,0.441,5980.19,115.64
SLAB_1280,2025-06-25 08:22:57.519918,44.98,71.48,0.526,5979.78,295.66
SLAB_1281,2025-06-25 10:27:47.519918,31.53,62.25,0.434,5977.7,146.11
SLAB_1282,2025-06-25 10:29:21.519918,39.96,60.0,0.518,5977.67,231.91
SLAB_1283,2025-06-25 19:07:05.519918,41.13,51.92,0.468,5969.04,232.13
SLAB_1284,2025-06-25 19:09:27.519918,42.16,76.83,0.388,5969.0,271.77
SLAB_1285,2025-06-25 20:36:41.519918,44.95,93.39,0.466,5967.55,292.96
SLAB_1286,2025-06-25 21:14:11.519918,29.83,49.66,0.451,5966.92,132.61
SLAB_1287,2025-06-26 02:12:11.519918,25.81,72.84,0.43,5961.96,110.71
SLAB_1288,2025-06-26 02:44:33.519918,33.22,63.33,0.374,5961.42,172.87
SLAB_1289,2025-06-26 04:15:18.519918,27.6,64.57,0.433,5959.9,123.64
SLAB_1290,2025-06-26 07:29:17.519918,25.45,53.98,0.365,5956.67,115.61
SLAB_1291,2025-06-26 07:49:37.519918,32.21,85.38,0.37,5956.33,161.06
SLAB_1292,2025-06-26 09:48:41.519918,40.67,66.69,0.433,5954.35,244.57
SLAB_1293,2025-06-26 10:51:19.519918,36.32,69.89,0.411,5953.3,200.81
SLAB_1294,2025-06-26 12:06:43.519918,31.26,56.76,0.535,5952.05,136.8
SLAB_1295,2025-06-26 12:20:36.519918,38.09,50.0,0.425,5951.82,206.03
SLAB_1296,2025-06-26 13:52:11.519918,29.64,44.73,0.502,5950.29,130.09
SLAB_1297,2025-06-26 13:54:10.519918,25.29,79.28,0.456,5950.26,107.75
SLAB_1298,2025-06-26 17:30:41.519918,40.29,50.79,0.491,5946.65,222.03
SLAB_1299,2025-06-26 23:20:07.519918,37.47,77.95,0.402,5940.82,213.97
SLAB_1300,2025-06-27 00:02:59.519918,40.25,61.47,0.538,5940.11,217.54
SLAB_1301,2025-06-27 01:03:16.519918,25.78,62.87,0.456,5939.1,112.6
SLAB_1302,2025-06-27 03:43:03.519918,41.74,65.8,0.516,5936.44,254.78
SLAB_1303,2025-06-27 04:16:46.519918,37.39,60.22,0.423,5935.88,204.78
SLAB_1304,2025-06-27 04:21:59.519918,36.27,45.53,0.37,5935.79,195.51
SLAB_1305,2025-06-27 04:22:59.519918,37.49,57.03,0.485,5935.78,190.17
SLAB_1306,2025-06-27 06:24:50.519918,42.29,76.51,0.352,5933.74,281.02
SLAB_1307,2025-06-27 06:41:41.519918,36.74,76.62,0.445,5933.46,194.41
SLAB_1308,2025-06-27 11:20:29.519918,36.62,55.74,0.389,5928.82,199.81
SLAB_1309,2025-06-27 12:18:50.519918,44.81,65.31,0.475,5927.84,301.33
SLAB_1310,2025-06-27 12:55:57.519918,40.13,50.64,0.546,5927.23,221.47
SLAB_1311,2025-06-27 13:04:31.519918,33.85,51.57,0.443,5927.08,170.92
